Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,1/25/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Mali,MLI,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,69.06075997,64.95682884,64.45978362,66.02326945,65.40418377,61.79271625,57.45007505,51.22670258,63.27756864,61.22686286,61.25712027,58.186503,61.42391116,41.58998398,42.61273524,40.40048229,37.03897588,36.69367364,38.59578813,37.88220121,38.91311424,41.64211071,40.27658986,39.46055509,41.31923718,38.97193524,41.52886436,39.09848913,40.28730852,40.18385482,39.35068136,37.75989486,39.02224618,35.88559002,35.91831437,36.10733599,33.23322195,33.65985346,36.05567211,33.0159404,34.43062786,36.06688976,35.1394032,36.20103866,37.59001434,41.33849832,41.29645094,41.65789895,41.98106597,42.14323523,
Malta,MLT,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,7.178792887,7.272589818,7.617197933,7.442663996,7.134523598,6.056459796,6.060084771,5.787666698,4.404071133,3.75921879,3.659566469,3.750194336,3.877272168,4.311028443,4.454059893,4.351524602,4.387323242,4.311943532,3.905769626,3.759991657,3.466785664,3.299990353,3.049868177,3.008193494,2.802076976,2.796425025,2.787726618,2.784657608,2.741129358,2.572703672,2.234365823,2.575757576,2.504233347,2.362315775,2.317499824,2.230483271,2.232142857,1.984340446,1.392912859,1.698743676,1.659528908,1.597991851,1.49466527,1.354442528,1.296399131,1.285834534,1.355634412,
Myanmar,MMR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.23864526,57.06919164,54.52833273,50.62056086,48.16509019,46.6872404,43.91895847,43.32276601,40.27509564,38.10812061,36.85307575,32.4961825,30.5901997,29.53372536,27.82971631,26.77179521,25.46388229,
Middle East & North Africa (excluding high income),MNA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,12.91710595,14.03739719,13.5982309,12.73460102,13.39838074,14.50127736,16.26213134,16.97772609,16.42945791,16.44427837,15.61675757,15.35488719,15.25085168,14.04486162,13.8404701,14.15324587,13.89207698,12.69440921,14.20583048,12.88253802,11.6160569,11.76466505,10.99754394,10.87981227,9.959464779,9.088435668,9.288908683,9.051287985,7.908405595,9.413498063,9.076966038,8.654852698,8.981069511,10.19806515,10.21357429,10.98244412,10.83488273,
Montenegro,MNE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45553221,11.94860675,12.1942253,11.60590957,10.87958827,10.45713752,10.16569328,9.108359273,9.257215342,9.959500552,9.198756973,9.635342408,8.885955612,9.791388808,10.00501883,9.748395519,9.033111708,
Mongolia,MNG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,16.74278822,18.0364148,18.41536439,17.20092907,16.40070327,18.66952831,16.41756811,16.62938028,15.51500748,12.85691542,13.104145,27.19231959,27.85179292,29.28567982,34.36384,40.98308158,34.72669844,35.09476751,34.76497891,30.87545764,26.35049338,21.49947726,20.76199594,22.60746796,22.058959,19.61759812,20.45809624,21.41278009,19.62670338,13.06997385,11.78965791,12.66540491,15.13353099,14.71516745,14.54052406,12.73997304,
Northern Mariana Islands,MNP,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,37.08561969,35.09995719,33.80004155,37.59998503,30.16013253,47.48199985,41.14175421,44.14865431,42.87974322,47.37887098,37.11874001,37.01162,32.43194154,36.25049984,32.73383239,33.74888076,35.00630919,34.15243925,30.03368779,27.44564228,22.96314401,21.38642377,26.07119772,26.09955188,25.5068159,25.6185224,26.67830933,26.67808923,29.07158215,30.07164414,29.5232495,28.56021886,27.64890282,26.57024699,25.05179427,25.19651228,24.77185546,
Mauritania,MRT,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,47.5348215,43.36775437,43.01870951,43.84029907,34.95492477,32.20351568,31.72606158,32.1650835,31.47843855,27.81287424,29.27266673,28.03079625,27.8652509,38.59167425,35.61809999,29.59454247,28.47888877,29.23001579,30.83085726,28.44708167,30.3838477,31.8827056,33.11553677,33.79657098,28.57487303,22.51692409,26.63100448,32.3123611,32.69341226,31.91295837,29.61771693,37.5158232,37.46795157,38.0004307,36.94554457,37.42555442,36.23662907,33.37874201,33.09379259,35.51519512,36.67665443,35.78594924,35.13361293,37.06890697,35.52534506,30.51723945,22.93543758,25.57429647,25.19351773,25.77895489,21.65239908,18.2614408,19.74637154,19.71332046,24.26288182,27.74303192,27.4,
Mauritius,MUS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,23.90970317,20.87313341,18.87957809,19.86964118,13.13248376,15.22543478,16.21100944,14.65499954,15.29498455,16.23853655,16.19922262,15.35002502,13.85486597,13.08411811,12.85051624,11.70207516,11.62642006,10.64608251,9.937810539,10.37815289,10.1887088,9.426325435,9.257111115,6.098653428,6.96576527,7.313516577,6.288286779,6.281948584,6.449006443,6.037072195,5.507401121,4.927160265,4.577301988,4.337648506,4.093065693,4.18499267,4.14588176,3.820564179,3.67172302,3.556073905,3.55575157,
Malawi,MWI,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,50.04444444,50.29045643,50.3164557,50.9491268,49.77678571,49.9364676,47.31301939,46.4362851,44.66219701,44.27407762,43.97163121,44.33026223,45.63138806,41.5786385,41.17239788,37.23468769,39.20110669,41.78973534,39.71717172,55.20398023,43.73324091,39.82519244,41.05597167,42.29746861,42.04303276,42.89850772,43.12020997,49.02506756,50.02371517,47.69029405,45.00001595,43.72187589,38.81648426,48.90420083,25.07651193,30.39802877,34.69009901,32.58981611,35.58186046,37.84101416,39.53955421,38.78214102,40.90167184,38.90913828,38.67575255,37.10714183,34.40955786,30.55513291,32.33579273,32.81321678,31.92307308,31.24805685,30.57707828,30.7676082,30.81406264,29.71268919,28.05193458,
Malaysia,MYS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,43.71593249,45.38215218,42.96866166,35.12365305,33.27378405,31.00663757,31.54123558,31.59812334,31.33851103,33.13687912,32.58028405,28.42619066,28.26248101,28.93644715,32.46534036,30.71694161,29.40182553,28.21446135,26.38947421,24.87528584,23.02726814,21.82103241,21.50166073,20.22308855,20.34569441,20.28147851,20.18450261,19.96053524,20.07145177,18.08178043,15.21653328,14.35580915,14.57250748,13.78685545,13.66110713,12.94994426,11.68048051,11.1016874,13.31255031,10.84231595,8.599302471,8.010970591,8.984843898,9.306085216,9.271193484,8.262336647,8.609979641,9.986746491,9.968610854,9.219069273,10.08991593,11.45335312,9.793750746,9.113363845,8.873209013,8.460227533,8.655334439,
North America,NAC,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.382269537,1.256288398,1.190336076,1.188990047,1.164641368,1.002120377,1.168059055,1.294332216,1.178866684,1.057555814,1.124919176,1.202516439,1.093851625,1.19652443,1.398023011,1.288252592,1.464075451,1.251786208,1.052210839,,
Namibia,NAM,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,8.402986416,9.076105756,8.796746417,8.383864984,8.293409133,7.80127157,8.232138527,9.683213764,9.808587751,9.118280105,9.788529787,10.74334412,7.702395472,8.266264674,11.27008208,10.613804,10.41989267,9.526019618,9.619514065,9.923356938,11.82363738,10.51454576,10.94147235,10.9402264,9.742439732,11.32671129,10.46898964,9.224203574,8.233372564,8.958333417,9.274090634,8.904344644,8.683834185,6.870561254,7.229048223,6.495760226,6.854586478,
New Caledonia,NCL,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.624209765,3.618932215,3.619411403,3.70268401,3.876145873,3.547264747,3.483644496,3.67491288,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,28.51830525,32.41438073,35.469991,39.91684016,39.20744884,40.33067234,37.25827967,41.64665856,32.15580916,31.52480402,31.2244968,27.26651827,33.90011911,38.8108824,32.06099353,31.13372236,34.03135991,39.0478495,35.30644453,26.03397777,33.7537884,48.56594018,42.70726998,34.21028658,32.75542177,31.9987955,32.71417898,32.85021918,37.05016484,23.89370409,22.28919858,22.05428761,20.99639753,20.23571575,20.85822645,21.20762656,
Nicaragua,NIC,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.33919165,22.59098864,24.14758289,22.70290061,22.00436403,19.44814507,20.26713639,18.9730065,18.59910582,17.69950587,18.17744254,18.55739545,17.56189116,18.18607798,17.84700059,17.59029849,18.72706922,20.86870957,19.52443366,18.27374579,18.49217159,18.23345741,17.28606602,
Netherlands,NLD,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,6.422056577,5.5384088,5.183018559,5.109663628,5.039740804,4.316896308,4.634643008,4.64546712,3.947598245,3.801747502,3.75397693,3.691394625,4.130675991,4.236592762,4.047449648,4.027672175,4.042813713,4.181340576,4.128098013,4.084559134,4.421878041,4.300019553,4.17159775,3.903383627,3.42471103,3.468871635,3.384157301,3.137363263,3.248933715,2.79444084,2.539772192,2.496815857,2.435681247,2.26455429,2.238904836,2.015874612,2.007800116,2.112848023,1.965232193,1.769001571,1.660137731,1.907153941,1.673079246,1.75135998,1.902690579,1.840599651,1.805244347,1.829225776,
Norway,NOR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,5.844724851,5.880961766,5.300917505,5.123065324,4.999621642,4.674972735,5.002171836,5.046374737,4.774248498,4.259908444,4.055621152,4.072667411,3.838250893,3.331922916,3.448528156,3.249361523,3.632445806,3.685141402,3.524131349,3.279443226,3.357642328,3.280725506,2.974084292,2.969955825,2.985660242,2.986220117,2.567064548,2.376717621,2.6199088,2.364548346,2.066928838,1.798419544,1.72456755,1.476898506,1.562371625,1.573911216,1.574938208,1.396740699,1.252377913,1.455264377,1.759669416,1.501658935,1.256953415,1.467100109,1.610325814,1.723505552,2.4106881,
Nepal,NPL,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,65.49601675,70.50957895,67.18848565,68.42179424,67.79141191,67.29025709,68.07977012,69.44718186,66.69738488,70.52716421,71.75577274,69.29290596,63.91264349,63.04135187,64.31974655,61.774653,60.90473439,61.0083679,60.30401776,60.99340852,51.71191639,51.47485631,50.72384549,50.89733293,50.37450746,51.63276998,47.21452387,44.86481201,42.22797927,43.06739417,41.75849381,41.50503735,41.43227669,39.90571191,41.29172126,40.81953519,37.64258831,38.589953,37.53912996,37.1730321,36.34885184,34.64208222,33.56069831,32.7293888,34.03446623,36.52847708,38.29842961,36.48941031,35.04508527,33.80890729,32.95794057,32.97933269,
Nauru,NRU,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,12.27655488,14.04118404,12.66283948,9.096391597,10.85815918,12.1102248,11.0543668,10.21664766,12.41321991,11.06259709,9.70417473,8.591484816,8.760344166,9.844521765,9.069142233,7.610158844,8.045466509,8.248625229,8.564891907,8.170540223,9.005155515,8.866115339,9.361642581,8.335120963,8.176524052,8.291024915,7.84404567,7.54027754,7.882746051,9.560621669,9.74894142,7.474842367,7.154085122,6.8500122,6.060826591,6.686178248,8.753249611,7.822629342,8.501372085,9.378617882,8.903734419,7.909442686,9.365303641,6.800250809,,,
OECD members,OED,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.371549718,2.246941091,2.11767349,2.056745349,1.998883161,1.896612799,1.869713285,1.896582981,1.71166921,1.593443074,1.584208635,1.578218962,1.507051196,1.612254111,1.688764493,1.644881678,1.716742617,1.611877804,1.516962884,,
Oman,OMN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,77.07006369,62.43654822,62.01923077,62.14953271,62.55707763,60.42553191,37.63157895,19.43371943,16.29554656,15.70482498,13.5483871,12.21264368,9.958258795,3.249734502,2.791211828,2.08001795,2.557843074,3.257985088,3.144997413,2.560607411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.353765057,1.171078946,1.083066289,1.243376228,1.220999131,1.574021441,1.983722498,
Other small states,OSS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.614599243,3.679709073,3.572118758,3.463759279,3.334922571,3.202067509,3.004781576,2.892897498,2.74795531,2.799697877,2.610930058,2.552887196,2.538627133,2.408724928,2.375210702,2.405383987,2.084290374,
Pakistan,PAK,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,46.22065271,45.04371401,43.33328516,42.14639367,41.64032808,40.22505577,37.06742376,38.68964456,39.80770223,37.38482107,36.83008626,35.52579775,36.47420261,36.0342129,34.91254564,32.04606115,31.57391735,32.33369168,31.61919775,30.41316968,29.51728886,30.82705579,31.56428328,30.26077046,27.91512772,28.53687896,27.62057596,26.24987556,26.02220999,26.94916537,25.97877805,25.77451802,26.34670757,24.99402035,25.55021362,26.13875669,25.48283815,26.70256627,27.31006367,27.03159386,25.92936031,24.09488168,23.35388324,23.36270554,22.18350653,21.46540471,23.00929641,23.0582756,23.11412901,23.90812983,24.29211203,26.02468456,24.54909124,24.8099858,24.8709585,25.05250925,24.64229481,
Panama,PAN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,11.29367641,11.01806236,10.41924685,9.829926329,8.579592963,8.532116277,9.012776483,9.704895422,8.97914095,8.301330776,7.614850496,7.456007346,6.943197445,7.438987249,6.96501768,7.083070495,7.598820093,7.672706319,8.127647425,8.715024058,8.34917385,7.902471591,7.153021943,6.874254216,6.73717129,6.76069916,6.708417684,6.554331878,6.687720807,6.26700533,6.497079861,6.939991927,6.928636719,7.138554936,6.68043657,6.26619784,5.951395105,5.342935004,4.919423003,4.219861263,3.994269913,3.517262244,3.350801689,3.14005133,3.133321065,2.891120534,2.702651658,
Peru,PER,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,20.8059336,21.07275766,19.94682308,18.85230757,18.34430325,17.95252241,18.11912202,18.69517523,18.60249867,18.02397667,18.67857116,17.80339438,16.78220578,16.48961879,15.91649155,16.36609521,15.30379211,15.65355954,13.11734011,11.68161373,,,,,,,,,,,,8.535576724,8.596666283,9.129515994,9.323967407,8.926213538,9.40144462,8.900549725,9.270765985,9.09497308,8.854698362,8.632145275,8.226609091,8.021881274,7.622565804,7.5282523,7.218634078,7.311981991,7.796232449,8.074748207,7.458739474,7.709593896,7.358986672,7.322616554,7.472952295,7.757172484,7.596902084,
Philippines,PHL,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,26.94057691,26.77652044,26.85774982,27.41204481,26.53383886,27.15214219,27.14044537,27.36834225,29.20060332,29.9195451,29.52209791,30.30767293,29.45155564,30.55796133,31.05564167,30.33997221,29.26869532,28.71826251,28.21541534,27.44406111,25.11559022,24.89097857,23.34816207,22.3652517,24.75285091,24.57740482,23.9464794,24.00932094,22.96285452,22.69278314,21.90381504,20.98282788,21.820875,21.60429229,22.00365992,21.6268414,20.61782145,18.87233218,14.75983601,15.21112017,13.96678221,13.20227225,13.14558732,12.70429548,13.30543689,12.66480278,12.36913455,12.49673559,13.24346023,13.08068275,12.3143278,12.7211609,11.83369442,11.25246645,11.33098427,10.2601852,9.651556199,
Palau,PLW,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.52372925,10.64723939,8.279579071,5.855409623,3.928788374,3.022283623,2.985463677,4.063229844,4.888857053,4.412640252,4.32904885,4.275668756,4.290118652,4.425949982,4.869912626,4.442201482,4.766296376,4.616061529,4.553924234,4.894634384,4.843504677,4.420777289,3.99214197,3.350047605,3.392339308,
Papua New Guinea,PNG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,50.30502112,48.6569793,45.32163743,43.87291982,43.03030303,42.97200715,43.72521962,44.72796227,43.7500186,39.11296254,36.40454395,34.0669164,29.47224463,29.37494009,31.43062071,33.59858235,35.242327,38.32818952,35.95914916,35.39827295,35.83555699,35.12509289,35.1703072,40.5344053,36.63176244,35.34232693,32.90609832,32.00665073,30.12277061,30.85898279,27.51277683,25.66362891,28.72035277,33.86565752,35.48846193,33.30803191,36.96604763,35.47507893,36.14816408,35.77192679,36.26714516,39.95163939,40.05736164,37.79632351,,21.21926438,20.29547283,20.83224115,22.38772213,20.23216806,19.67981539,19.983176,20,18.80640899,,,
Poland,POL,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.468190536,5.139194158,4.536748899,4.123745737,3.613891818,3.486802108,3.623821847,3.054538029,2.930161094,3.692879947,3.297872463,3.045774066,3.444812569,2.90206875,2.794939423,2.91668895,3.222372068,3.007154747,3.237300269,2.94681001,2.482513409,2.688726328,
Pre-demographic dividend,PRE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,32.53078025,33.19159161,31.74286759,35.01248864,31.02035602,31.31186982,32.41236053,29.29524061,32.23769968,32.15356926,30.27429811,29.70262144,31.66498257,33.43801222,31.02086103,25.98233544,29.13001986,37.96130917,34.94204892,30.38174827,29.94157489,28.4983889,28.17695662,28.45426406,30.551758,24.95011543,24.16481763,25.81221061,25.17838575,24.61993952,25.07340918,25.31905355,
Puerto Rico,PRI,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,4.340626939,4.11349729,3.599200774,5.153651702,4.577486637,4.415938117,3.702664652,4.080550631,3.768780902,3.645149251,3.185164029,3.205018146,3.134007849,2.493137674,2.436603666,2.351106143,2.38355663,2.110626551,2.170244584,1.963786573,1.925749664,1.679472926,1.530210515,1.287419179,1.032563726,1.148364958,1.339174827,1.118857789,0.804424763,1.187242319,0.691709186,0.526836735,0.555687452,0.626600481,0.595010246,0.5907684,0.480540824,0.553933991,0.588365665,0.835524909,0.792811918,0.809056222,0.816003569,,,,
"Korea, Dem. People’s Rep.",PRK,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.435795244,5.195497237,4.344692041,4.042250912,3.768500356,3.546740152,3.369614702,3.110101697,3.02892651,2.968476462,2.646648092,2.602654535,2.301168274,2.248105205,2.192127736,2.187503081,2.080288093,2.179497135,2.365000006,2.319865861,2.350539889,2.185511927,
Paraguay,PRY,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.01401644,15.82252121,17.78406455,19.64347376,20.10906609,19.87899059,17.81747075,16.71029937,16.37419283,15.8158545,14.75043545,14.92239183,18.2804787,20.38249035,19.56036899,19.09225953,21.22632395,23.5454391,18.91695742,22.52722341,22.27583682,18.10739961,21.52940489,20.54800608,19.24195496,19.97110858,
West Bank and Gaza,PSE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.35671023,12.78165766,14.58620916,13.09600073,13.54116343,12.38665759,11.23970501,9.479626628,8.769074887,7.742837177,7.890376371,6.059228782,6.269621855,7.441635265,7.505518764,7.124556563,6.642553987,6.887994265,5.32506546,4.830516388,4.519794688,4.226529194,,
Pacific island small states,PSS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,23.1924804,22.99646747,22.05153993,22.01363851,22.76141354,20.68219477,22.12799329,23.1429462,24.20734796,21.80608702,23.32795494,22.41183558,24.28868622,24.10235813,23.92924232,23.10517917,22.34255927,21.89617431,20.12837037,21.12500138,22.28065027,20.43096542,18.06509969,19.10417433,19.53577878,19.36212118,18.37085765,18.10225859,16.30324275,15.51923786,14.89299616,14.75185197,15.04538065,15.96830646,16.27858233,15.44498337,13.21682806,,
Post-demographic dividend,PST,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.140962771,2.02823399,1.946852583,1.892819719,1.848482213,1.712600953,1.681812628,1.712319177,1.523963562,1.423120451,1.419077643,1.425050282,1.333210283,1.424739194,1.518960472,1.484691278,1.576430201,1.46890187,1.375570912,,
French Polynesia,PYF,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.372799554,0.37593985,0.256795869,0.234640393,0.181799294,0.133258478,0.121835107,0.109942375,0.124647567,0.123319456,0.117906612,0.096610131,0.094254449,0.096078212,0.117230483,0.159687633,0.183087805,
Romania,ROU,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,16.44467213,19.92753623,,,,,,,,23.74064205,20.12873875,19.40593725,22.63701955,21.53773266,19.15312245,18.42833681,18.72162009,15.94480816,14.10624697,12.02005831,14.49417566,12.55772154,12.9205128,13.98451448,9.480739145,8.742578439,5.467168863,6.564149595,6.039383284,6.271280171,7.333731049,5.320506893,6.127997754,5.339674039,4.760241084,4.338740799,
Russian Federation,RUS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.81399285,16.61107405,14.29419623,7.393538524,8.311089523,6.629480554,7.160512321,7.172466456,6.4393762,5.616002678,7.31454382,6.434521622,6.588680759,6.298758953,6.255228895,5.620174873,4.966573435,4.523400386,4.410792238,4.403474027,4.68518744,3.867401348,3.918724658,3.697395101,3.618995227,4.066499917,4.557941366,4.740264755,
Rwanda,RWA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.40277778,37.20930233,32.98755187,30.75980392,31.8294849,30.5537669,30.39843968,31.00405438,30.78918919,30.89015524,30.16961386,31.51104661,
South Asia,SAS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,44.86007555,44.13295056,42.26614637,43.19592765,44.46983924,42.68262055,43.24680049,45.80683979,44.97819734,44.5981194,43.35744078,41.584787,42.1908048,44.51440353,42.06605277,39.79487244,37.51332563,38.52423631,37.41144853,35.5577431,35.66762562,34.80339772,33.80753085,34.24754536,33.16029386,31.93145609,30.81433907,30.24256819,30.98571611,29.98135716,29.94933022,30.06565916,29.46955057,29.04487807,28.70535239,27.06793696,27.59913255,26.65895883,26.56036742,25.45327208,24.08158338,23.75151944,21.71890187,21.67213411,20.02115302,19.7159297,19.34621152,19.31400029,18.91042239,18.93569669,19.27230306,19.14410582,18.65229744,18.92712657,18.46320989,17.9808144,17.79848514,
Saudi Arabia,SAU,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,4.934996099,4.919251112,4.235887263,3.300555263,2.816057519,2.198397228,0.83552501,0.928706011,0.791360538,1.172372391,1.53735648,1.223872021,0.986333103,1.00342174,1.5936528,2.160712365,2.756441581,3.664188266,4.925470468,5.705899399,6.321875596,6.343382857,5.707276319,5.432814265,5.606803839,6.069505427,6.149576888,5.886147938,5.41274054,5.373805079,6.159247821,5.67955272,4.921054779,5.17120896,5.077337944,4.504505021,3.901129877,3.22082662,2.948584157,2.77015987,2.316854073,2.854111914,2.640277023,2.171427783,2.079346435,2.157306454,2.226975025,2.629485821,2.679378863,
Sudan,SDN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,55.35126235,55.98672453,55.03339695,49.65874323,46.04873605,45.98476605,38.36079425,38.36774828,36.8054211,39.63577933,43.62300719,44.57414613,44.16169649,44.88487015,44.42184067,40.57482121,38.84092381,39.88930364,38.95202251,35.57462458,32.85805438,36.36544911,36.90325938,33.72544264,30.74932333,33.54034065,36.25124875,32.8136534,41.52093983,39.16960439,40.57702215,41.7793675,40.26932068,41.3750279,35.73142029,38.67450455,43.76211485,46.80177846,46.34830874,45.22696892,42.17040829,42.89220007,41.88590733,38.25254034,34.56967482,31.52750878,29.80847144,26.67806623,25.80120701,26.26215415,24.61371703,25.43847934,40.63117341,41.72732266,39.8956353,39.32472539,39,
Senegal,SEN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,20.08996986,22.28741852,22.96073323,18.6083498,20.10907436,23.21769759,24.14428421,24.86544732,21.16565174,22.6078177,19.92823983,20.27619356,18.61444122,20.58172271,18.98053898,21.0088161,19.91566307,19.76938453,19.36849186,18.97525673,19.14266365,18.51240411,15.52713823,17.21151838,15.65021207,16.81008629,14.95985826,13.77404186,15.93516949,17.32083051,17.46336614,14.63727558,15.61114499,15.60200793,15.42424786,16.92076645,17.46056764,
